idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
220,True,7.631208164888795,2.1979474756927457,5.11277620839162,21.62361594606348,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
221,True,8.118602869427955,1.5042724955371476,4.856633678180388,25.769225147707942,None,28,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
222,True,6.691746672502509,2.454843038839601,4.772047639786145,17.350208453838206,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
223,True,6.866498200980232,1.7987725095250207,4.623029262592539,22.29673295931546,None,29,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
224,True,5.4709814215530095,2.9072197872801073,4.598541774652541,12.64994027692646,None,15,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
225,True,6.711652694603,1.5799723486930304,4.772047639786145,25.052956180932608,None,28,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
226,True,7.735166557005311,2.2590383563685013,5.154000614476755,21.470288094677198,None,26,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
227,True,7.979821359227936,1.8904502021291598,5.004569993222299,23.50332581198179,None,27,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
228,True,5.97424455396933,2.587625382652223,4.2989997841320635,12.899723710277476,None,15,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
229,True,6.973127244097865,1.8056006426228322,4.663841424616822,21.995778112083038,None,24,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
230,True,6.1659868927807295,2.4720711386903336,4.151471590710395,12.974970401690443,None,14,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
231,True,6.250964428692495,2.349288121156752,4.047904970649745,13.365427326705186,None,15,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
232,True,7.672790206695828,2.1316052855095906,5.154000614476755,22.637072472441215,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
233,True,5.925908742073947,2.339907620711526,4.2989997841320635,15.017211962946504,None,16,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
234,True,8.581577381410735,2.411341867548049,5.704453300295467,23.70202446554845,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
235,True,8.332306859977175,2.1370114085043967,5.815693562360987,26.70440548540433,None,29,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
236,True,7.595836930953141,2.2594597365372273,5.304940635945902,22.916217288657453,None,27,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
237,True,8.983978750883255,1.1950895740324246,5.40326229189077,32.39637499873429,None,36,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
238,True,5.044510902483671,2.2700313558418985,3.802510618795911,12.136951906568967,None,13,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
239,True,7.826918584247352,1.9287486842553976,5.004569993222299,23.48948972010187,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
240,True,8.637657738342103,0.9259238080370169,5.512288872741185,35.84746728827389,None,41,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
241,True,5.86729649936558,2.49259820528561,4.2989997841320635,13.87379319145272,None,15,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
242,True,5.672509317543154,2.6127145634513225,4.448018161325668,14.178918934112096,None,17,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
